"RX_ProgID","ProgID","RX_ProgName","RX_ProgDescription","TotalCost","FTE","ProgName","ProgDescription","PBBComment","BudgetNote","Personnel","NonPersonnel","Revenue","BudgetName","BudgetYear","Org","Pop","DatabaseName","Lat","Long"
310,104,"Employee Performance Evaluation Coordination and Support","Track and document the performance of employees throughout the employment relationship",19925,0.14,"Performance Management","Annual reviews - Perforamnce documentation  - Arrange exit interviews - Conduct internal investigations when needed - Provide supervisors with guidance and paperwork for annual performance process. Review documentation and legal support for termination decisions.  Review performance counseling forms prior to delivery and participate in disciplinary meetings when necessary.  Take part in mediation and counseling between emplyees to ensure a favorable outcome and positive work environment for all parties involved.","Status Quo",NA,13925,6000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
393,94,"Regional and Intergovernmental Affairs","Represent the city in intergovernmental relationships on regional  state  and national boards and committees as necessary",18898.6,0.12,"Partnerships and Intergovernment/Interagency Relations","Partnership Douglas County Governments, LFR, HRCA, SDA, DC Youth Initiative, High Line Canal","Status Quo",NA,18498.6,400,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
207,68,"City Fleet Acquisition","Acquisition of new vehicles according to the budget",18072,0.24,"New Vehicle and Equipment Modification/Upfitting","In house installation and fabrication of mounted equipment such as, service bodies, dump beds, warning lights, tool boxes, etc.","Status Quo",NA,18072,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
569,265,"Street Light Operations and Maintenance","Perform street light maintenance  order needed equipment  and conduct repairs as needed",18034.8,0.1,"Streetlighting","Coordinate Streetlight Installation, Maintenance and Repairs with provider and customers","Status Quo",NA,18034.8,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
61,92,"Election Administration","Administer municipal elections and conduct them in and ethical manner in accordance with the law",16957.05,0.11,"Elections","Conduct regular Board elections, Coordinate TABOR related elections, voter outreach & education, postcards, magnets, news releases, web notices","Status Quo",NA,16957.05,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
457,186,"Athletic Field Preparation and Maintenance","Pre practice and pre game mowing  striping  and placement of portable mounds and goals   Regular maintenance of the fields",16674,0.24,"Tennis Court Maintenance","Court blowing and washing, fence maintenance and repairs, windscreen maintenance, court equipment mainteance and repairs, tennis court lighting.","Status Quo",NA,16674,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
466,20,"Park Amenity Installation and Maintenance","Installation and maintenance of park amenities",14902,0.21,"Playground Replacement","Replacement of one playground per year based on age, condition, and compliance issues","Status Quo",NA,12402,2500,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
313,103,"New Employee On Boarding and Orientation","Provide resources for new employees  and provide comprehensive introduction to city",14425,0.14,"On Boarding Administration","Assist employees with new hire paperwork and provide assistance with benefits paperowrk. Enter New Hire information, training, and benefits data in the HR mgmt system.  Provide New Hire Orientation:  policy / benefits review & District expectations","Status Quo",NA,13925,500,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
474,291,"Adult Sports and Fitness Programs","Provide adult sports and fitness programs",13940,0.1,"Misc. Programs & Contracts - Adult","Smaller programs (volleyball, pickleball, bocce, croquet) and contract agreements (golf, kickball)","Status Quo",NA,7515,6425,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
301,101,"Classification and Compensation Management","Monitor and maintain city classification  review reclassification requests  temporary duty assignments  new position requests  and management of compensation structure",13925,0.14,"Compensation Administration","Participate in annual surveys through MSEC, continue to survey comparison groups on specific identified positions when needed.  Review and recommend changes in classifications and salary grades if needed.","Status Quo",NA,13925,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
470,205,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",13728.2,0.1,"Turf Repairs","Grass seed and sod repairs in parks","Status Quo",NA,8728.2,5000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
473,284,"Youth Sports Programs","Introduces and teaches children about a variety of sports including gymnastics  flag football  martial arts  tennis and basketball",13255,0.07,"Youth Lacrosse","Personnell, operating supplies, field use","Status Quo",NA,5692,7563,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
424,110,"Facility Rentals","Schedule and facilitate meeting space during established rental hours   Arrange for room set up  clean up  and reset",13141,0.069,"Public Rentals","non-discounted rental open to the public","Status Quo",NA,5441,7700,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
473,288,"Youth Sports Programs","Introduces and teaches children about a variety of sports including gymnastics  flag football  martial arts  tennis and basketball",13140,0.06,"Misc. Programs & Contracts - Youth","Smaller programs (volleyball) and contract agreements (horse programs, cheer)","Status Quo",NA,4509,8631,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
161,59,"Cash and Investment Management","Report and manage city s cash and investments",12844.6,0.093,"Investment Management","none","Status Quo",NA,11020.1,1824.5,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
437,86,"Forestry and  Open  Space","Tree inventory  weed population mapping  inspections and risk assessment of trees and natural resources",12235,0.142409569923099,"Tree Inventory","Maintain databse of 16,000 District trees","Status Quo",NA,10000,2235,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
209,73,"City Fleet Maintenance and Repair","Fleet maintenance and repairs for all city vehicles",12048,0.16,"Vehicle and Equipment Replacement","Procurement of new and replacement vehicles and equipment. As well as re-allowcations and liquidations of used vehicles and equipment.","Status Quo",NA,12048,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
465,221,"Park Access Maintenance and Improvements","Clean  maintain and update signage for parking lots  paths  sidewalks  and concrete or paved plazas",11706.6,0.1,"Parking Lot Sweeping","Contracted and in-house parking lot sweeping","Status Quo",NA,7706.6,4000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
470,206,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",10228.2,0.1,"Turf Weed Control","Broadleaf weed control in park turf","Status Quo",NA,8728.2,1500,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
422,125,"Special Events","Organize and manage special events",9043,0.0345,"Last Stop (Halloween)","Annual celebration on Halloween night.  Free to public, interior of Mansion closed.  'Trick or Treat, Band, Cash bar.","Status Quo",NA,2543,6500,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
435,118,"Volunteers","Recruit and train museum volunteers",8904,0.1035,"Mansion Volunteer Coordination","Coordinates and supervises training, scheduling, operations and management of volunters/docents","Status Quo",NA,7629,1275,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
465,222,"Park Access Maintenance and Improvements","Clean  maintain and update signage for parking lots  paths  sidewalks  and concrete or paved plazas",7706.6,0.1,"Sidewalk Sweeping","Goose dropping sweeping at Civic Green and Redstone Parks","Status Quo",NA,7706.6,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
316,108,"Workers Comp Administration","Analyze  review and disburse workers compensation funds",6962.5,0.07,"Workers Compensation","Process required paperwork for WC administrators.  Process updates from physicians visits to administrators.  Ensure compliance with light duty guidelines.","Status Quo",NA,6962.5,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
578,236,"Weed and Litter Maintenance","Remove weeds and litter from landscaped medians and right of ways",6529,0.1,"Weed Management","Periodic weed spraying (supplemental to contractors)","Status Quo",NA,6529,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
583,295,"Senior Center Maintenance","Provide an accessible site with furnishings and equipment that support activities  services  meals  transportation and socialization",5915,0.05,"Senior Services","Enter Description","Status Quo",NA,5915,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
538,48,"City Facility ADA Building Compliance","Inspect city buildings for Americans with Disabilities  ADA  compliance  making renovations and updates as necessary for compliance",5625.02,0.07,"ADA Special Projects","Construction/maintenance projects to keep facilities up to ADA regulations","Status Quo",NA,4134,1491.02,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
465,22,"Park Access Maintenance and Improvements","Clean  maintain and update signage for parking lots  paths  sidewalks  and concrete or paved plazas",5625.02,0.07,"Park Directional Signage","Order, maintain, and install signage for all parks in the District","Status Quo",NA,4134,1491.02,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
